#,,,,,"generated_by='OpenQuake engine 3.15.0-git6830da70dc', start_date='2022-06-20T16:51:43', checksum=179802014, investigation_time=50.0, mag_bin_edges=[4.0, 5.0, 6.0, 7.0, 8.0], dist_bin_edges=[0.0, 10.0, 20.0, 30.0, 40.0, 50.0, 60.0, 70.0, 80.0, 90.0, 100.0, 110.0, 120.0, 130.0, 140.0, 150.0, 160.0, 170.0, 180.0, 190.0, 200.0], lon_bin_edges=[9.14742030280496, 9.417706935826633, 9.687993568848304, 9.958280201869977, 10.22856683489165, 10.498853467913321, 10.769140100934994, 11.039426733956667, 11.30971336697834, 11.580000000000013, 11.850286633021684, 12.120573266043356, 12.39085989906503, 12.6611465320867, 12.931433165108373, 13.201719798130046, 13.47200643115172, 13.742293064173392, 14.012579697195063], lat_bin_edges=[40.52136, 40.72120888888889, 40.921057777777776, 41.12090666666667, 41.32075555555556, 41.520604444444444, 41.72045333333333, 41.920302222222226, 42.12015111111111, 42.32, 42.51984888888889, 42.71969777777778, 42.91954666666667, 43.119395555555556, 43.31924444444444, 43.51909333333334, 43.718942222222225, 43.91879111111111, 44.11864], eps_bin_edges=[-3.0, -1.0, 1.0, 3.0], tectonic_region_types=['Shallow Default'], rlz_ids=[12], weights=[1.0], lon=11.580000000000013, lat=42.32"
imt,poe,mag,dist,eps,rlz12
PGA,0.05,5.50000E+00,4.50000E+01,0.00000E+00,0.00000E+00
PGA,0.05,5.50000E+00,4.50000E+01,2.00000E+00,1.38464E-04
PGA,0.05,5.50000E+00,5.50000E+01,-2.00000E+00,0.00000E+00
PGA,0.05,5.50000E+00,5.50000E+01,0.00000E+00,0.00000E+00
PGA,0.05,5.50000E+00,5.50000E+01,2.00000E+00,5.66923E-06
PGA,0.05,5.50000E+00,6.50000E+01,-2.00000E+00,0.00000E+00
PGA,0.05,5.50000E+00,6.50000E+01,0.00000E+00,0.00000E+00
PGA,0.05,5.50000E+00,6.50000E+01,2.00000E+00,7.17549E-10
PGA,0.05,5.50000E+00,7.50000E+01,-2.00000E+00,0.00000E+00
PGA,0.05,5.50000E+00,7.50000E+01,0.00000E+00,0.00000E+00
PGA,0.05,5.50000E+00,7.50000E+01,2.00000E+00,0.00000E+00
PGA,0.05,5.50000E+00,8.50000E+01,-2.00000E+00,0.00000E+00
PGA,0.05,5.50000E+00,8.50000E+01,0.00000E+00,0.00000E+00
PGA,0.05,5.50000E+00,8.50000E+01,2.00000E+00,0.00000E+00
PGA,0.05,5.50000E+00,9.50000E+01,-2.00000E+00,0.00000E+00
PGA,0.05,5.50000E+00,9.50000E+01,0.00000E+00,0.00000E+00
PGA,0.05,5.50000E+00,9.50000E+01,2.00000E+00,0.00000E+00
PGA,0.05,5.50000E+00,1.05000E+02,-2.00000E+00,0.00000E+00
PGA,0.05,5.50000E+00,1.05000E+02,0.00000E+00,0.00000E+00
PGA,0.05,5.50000E+00,1.05000E+02,2.00000E+00,0.00000E+00
PGA,0.05,5.50000E+00,1.15000E+02,-2.00000E+00,0.00000E+00
PGA,0.05,5.50000E+00,1.15000E+02,0.00000E+00,0.00000E+00
PGA,0.05,5.50000E+00,1.15000E+02,2.00000E+00,0.00000E+00
PGA,0.05,5.50000E+00,1.25000E+02,-2.00000E+00,0.00000E+00
PGA,0.05,5.50000E+00,1.25000E+02,0.00000E+00,0.00000E+00
PGA,0.05,5.50000E+00,1.25000E+02,2.00000E+00,0.00000E+00
PGA,0.05,5.50000E+00,1.35000E+02,-2.00000E+00,0.00000E+00
PGA,0.05,5.50000E+00,1.35000E+02,0.00000E+00,0.00000E+00
PGA,0.05,5.50000E+00,1.35000E+02,2.00000E+00,0.00000E+00
PGA,0.05,5.50000E+00,1.45000E+02,-2.00000E+00,0.00000E+00
PGA,0.05,5.50000E+00,1.45000E+02,0.00000E+00,0.00000E+00
PGA,0.05,5.50000E+00,1.45000E+02,2.00000E+00,0.00000E+00
PGA,0.05,5.50000E+00,1.55000E+02,-2.00000E+00,0.00000E+00
PGA,0.05,5.50000E+00,1.55000E+02,0.00000E+00,0.00000E+00
PGA,0.05,5.50000E+00,1.55000E+02,2.00000E+00,0.00000E+00
PGA,0.05,5.50000E+00,1.65000E+02,-2.00000E+00,0.00000E+00
PGA,0.05,5.50000E+00,1.65000E+02,0.00000E+00,0.00000E+00
PGA,0.05,5.50000E+00,1.65000E+02,2.00000E+00,0.00000E+00
PGA,0.05,5.50000E+00,1.75000E+02,-2.00000E+00,0.00000E+00
PGA,0.05,5.50000E+00,1.75000E+02,0.00000E+00,0.00000E+00
PGA,0.05,5.50000E+00,1.75000E+02,2.00000E+00,0.00000E+00
PGA,0.05,5.50000E+00,1.85000E+02,-2.00000E+00,0.00000E+00
PGA,0.05,5.50000E+00,1.85000E+02,0.00000E+00,0.00000E+00
PGA,0.05,5.50000E+00,1.85000E+02,2.00000E+00,0.00000E+00
PGA,0.05,5.50000E+00,1.95000E+02,-2.00000E+00,0.00000E+00
PGA,0.05,5.50000E+00,1.95000E+02,0.00000E+00,0.00000E+00
PGA,0.05,5.50000E+00,1.95000E+02,2.00000E+00,0.00000E+00
PGA,0.05,6.50000E+00,5.00000E+00,-2.00000E+00,1.57763E-04
PGA,0.05,6.50000E+00,5.00000E+00,0.00000E+00,2.20380E-03
PGA,0.05,6.50000E+00,5.00000E+00,2.00000E+00,5.43169E-04
PGA,0.05,6.50000E+00,1.50000E+01,-2.00000E+00,2.62667E-06
PGA,0.05,6.50000E+00,1.50000E+01,0.00000E+00,3.09754E-03
PGA,0.05,6.50000E+00,1.50000E+01,2.00000E+00,1.68720E-03
PGA,0.05,6.50000E+00,2.50000E+01,-2.00000E+00,0.00000E+00
PGA,0.05,6.50000E+00,2.50000E+01,0.00000E+00,4.59728E-04
PGA,0.05,6.50000E+00,2.50000E+01,2.00000E+00,2.05667E-03
PGA,0.05,6.50000E+00,3.50000E+01,-2.00000E+00,0.00000E+00
PGA,0.05,6.50000E+00,3.50000E+01,0.00000E+00,1.03358E-05
PGA,0.05,6.50000E+00,3.50000E+01,2.00000E+00,8.08690E-04
PGA,0.05,6.50000E+00,4.50000E+01,-2.00000E+00,0.00000E+00
PGA,0.05,6.50000E+00,4.50000E+01,0.00000E+00,0.00000E+00
PGA,0.05,6.50000E+00,4.50000E+01,2.00000E+00,2.14767E-04
PGA,0.05,6.50000E+00,5.50000E+01,-2.00000E+00,0.00000E+00
PGA,0.05,6.50000E+00,5.50000E+01,0.00000E+00,0.00000E+00
PGA,0.05,6.50000E+00,5.50000E+01,2.00000E+00,3.09393E-05
PGA,0.05,6.50000E+00,6.50000E+01,-2.00000E+00,0.00000E+00
PGA,0.05,6.50000E+00,6.50000E+01,0.00000E+00,0.00000E+00
PGA,0.05,6.50000E+00,6.50000E+01,2.00000E+00,2.47925E-07
PGA,0.05,6.50000E+00,7.50000E+01,-2.00000E+00,0.00000E+00
PGA,0.05,6.50000E+00,7.50000E+01,0.00000E+00,0.00000E+00
PGA,0.05,6.50000E+00,7.50000E+01,2.00000E+00,0.00000E+00
PGA,0.05,6.50000E+00,8.50000E+01,-2.00000E+00,0.00000E+00
PGA,0.05,6.50000E+00,8.50000E+01,0.00000E+00,0.00000E+00
PGA,0.05,6.50000E+00,8.50000E+01,2.00000E+00,0.00000E+00
PGA,0.05,6.50000E+00,9.50000E+01,-2.00000E+00,0.00000E+00
PGA,0.05,6.50000E+00,9.50000E+01,0.00000E+00,0.00000E+00
PGA,0.05,6.50000E+00,9.50000E+01,2.00000E+00,0.00000E+00
PGA,0.05,6.50000E+00,1.05000E+02,-2.00000E+00,0.00000E+00
PGA,0.05,6.50000E+00,1.05000E+02,0.00000E+00,0.00000E+00
PGA,0.05,6.50000E+00,1.05000E+02,2.00000E+00,0.00000E+00
PGA,0.05,6.50000E+00,1.15000E+02,-2.00000E+00,0.00000E+00
PGA,0.05,6.50000E+00,1.15000E+02,0.00000E+00,0.00000E+00
PGA,0.05,6.50000E+00,1.15000E+02,2.00000E+00,0.00000E+00
PGA,0.05,6.50000E+00,1.25000E+02,-2.00000E+00,0.00000E+00
PGA,0.05,6.50000E+00,1.25000E+02,0.00000E+00,0.00000E+00
PGA,0.05,6.50000E+00,1.25000E+02,2.00000E+00,0.00000E+00
PGA,0.05,6.50000E+00,1.35000E+02,-2.00000E+00,0.00000E+00
PGA,0.05,6.50000E+00,1.35000E+02,0.00000E+00,0.00000E+00
PGA,0.05,6.50000E+00,1.35000E+02,2.00000E+00,0.00000E+00
PGA,0.05,6.50000E+00,1.45000E+02,-2.00000E+00,0.00000E+00
PGA,0.05,6.50000E+00,1.45000E+02,0.00000E+00,0.00000E+00
PGA,0.05,6.50000E+00,1.45000E+02,2.00000E+00,0.00000E+00
PGA,0.05,6.50000E+00,1.55000E+02,-2.00000E+00,0.00000E+00
PGA,0.05,6.50000E+00,1.55000E+02,0.00000E+00,0.00000E+00
PGA,0.05,6.50000E+00,1.55000E+02,2.00000E+00,0.00000E+00
PGA,0.05,6.50000E+00,1.65000E+02,-2.00000E+00,0.00000E+00
PGA,0.05,6.50000E+00,1.65000E+02,0.00000E+00,0.00000E+00
PGA,0.05,6.50000E+00,1.65000E+02,2.00000E+00,0.00000E+00
PGA,0.05,6.50000E+00,1.75000E+02,-2.00000E+00,0.00000E+00
PGA,0.05,6.50000E+00,1.75000E+02,0.00000E+00,0.00000E+00
PGA,0.05,6.50000E+00,1.75000E+02,2.00000E+00,0.00000E+00
PGA,0.05,6.50000E+00,1.85000E+02,-2.00000E+00,0.00000E+00
PGA,0.05,6.50000E+00,1.85000E+02,0.00000E+00,0.00000E+00
PGA,0.05,6.50000E+00,1.85000E+02,2.00000E+00,0.00000E+00
PGA,0.05,6.50000E+00,1.95000E+02,-2.00000E+00,0.00000E+00
PGA,0.05,6.50000E+00,1.95000E+02,0.00000E+00,0.00000E+00
PGA,0.05,6.50000E+00,1.95000E+02,2.00000E+00,0.00000E+00
PGA,0.05,7.50000E+00,5.00000E+00,-2.00000E+00,0.00000E+00
PGA,0.05,7.50000E+00,5.00000E+00,0.00000E+00,0.00000E+00
PGA,0.05,7.50000E+00,5.00000E+00,2.00000E+00,0.00000E+00
PGA,0.05,7.50000E+00,1.50000E+01,-2.00000E+00,0.00000E+00
PGA,0.05,7.50000E+00,1.50000E+01,0.00000E+00,0.00000E+00
PGA,0.05,7.50000E+00,1.50000E+01,2.00000E+00,0.00000E+00
PGA,0.05,7.50000E+00,2.50000E+01,-2.00000E+00,0.00000E+00
PGA,0.05,7.50000E+00,2.50000E+01,0.00000E+00,0.00000E+00
PGA,0.05,7.50000E+00,2.50000E+01,2.00000E+00,0.00000E+00
PGA,0.05,7.50000E+00,3.50000E+01,-2.00000E+00,0.00000E+00
PGA,0.05,7.50000E+00,3.50000E+01,0.00000E+00,0.00000E+00
PGA,0.05,7.50000E+00,3.50000E+01,2.00000E+00,0.00000E+00
PGA,0.05,7.50000E+00,4.50000E+01,-2.00000E+00,0.00000E+00
PGA,0.05,7.50000E+00,4.50000E+01,0.00000E+00,0.00000E+00
PGA,0.05,7.50000E+00,4.50000E+01,2.00000E+00,0.00000E+00
PGA,0.05,7.50000E+00,5.50000E+01,-2.00000E+00,0.00000E+00
PGA,0.05,7.50000E+00,5.50000E+01,0.00000E+00,0.00000E+00
PGA,0.05,7.50000E+00,5.50000E+01,2.00000E+00,0.00000E+00
PGA,0.05,7.50000E+00,6.50000E+01,-2.00000E+00,0.00000E+00
PGA,0.05,7.50000E+00,6.50000E+01,0.00000E+00,0.00000E+00
PGA,0.05,7.50000E+00,6.50000E+01,2.00000E+00,2.69777E-07
PGA,0.05,7.50000E+00,7.50000E+01,-2.00000E+00,0.00000E+00
PGA,0.05,7.50000E+00,7.50000E+01,0.00000E+00,0.00000E+00
PGA,0.05,7.50000E+00,7.50000E+01,2.00000E+00,1.12233E-06
PGA,0.05,7.50000E+00,8.50000E+01,-2.00000E+00,0.00000E+00
PGA,0.05,7.50000E+00,8.50000E+01,0.00000E+00,0.00000E+00
PGA,0.05,7.50000E+00,8.50000E+01,2.00000E+00,4.74772E-07
PGA,0.05,7.50000E+00,9.50000E+01,-2.00000E+00,0.00000E+00
PGA,0.05,7.50000E+00,9.50000E+01,0.00000E+00,0.00000E+00
PGA,0.05,7.50000E+00,9.50000E+01,2.00000E+00,7.89319E-10
PGA,0.05,7.50000E+00,1.05000E+02,-2.00000E+00,0.00000E+00
PGA,0.05,7.50000E+00,1.05000E+02,0.00000E+00,0.00000E+00
PGA,0.05,7.50000E+00,1.05000E+02,2.00000E+00,0.00000E+00
PGA,0.05,7.50000E+00,1.15000E+02,-2.00000E+00,0.00000E+00
PGA,0.05,7.50000E+00,1.15000E+02,0.00000E+00,0.00000E+00
PGA,0.05,7.50000E+00,1.15000E+02,2.00000E+00,0.00000E+00
PGA,0.05,7.50000E+00,1.25000E+02,-2.00000E+00,0.00000E+00
PGA,0.05,7.50000E+00,1.25000E+02,0.00000E+00,0.00000E+00
PGA,0.05,7.50000E+00,1.25000E+02,2.00000E+00,0.00000E+00
PGA,0.05,7.50000E+00,1.35000E+02,-2.00000E+00,0.00000E+00
PGA,0.05,7.50000E+00,1.35000E+02,0.00000E+00,0.00000E+00
PGA,0.05,7.50000E+00,1.35000E+02,2.00000E+00,0.00000E+00
PGA,0.05,7.50000E+00,1.45000E+02,-2.00000E+00,0.00000E+00
PGA,0.05,7.50000E+00,1.45000E+02,0.00000E+00,0.00000E+00
PGA,0.05,7.50000E+00,1.45000E+02,2.00000E+00,0.00000E+00
PGA,0.05,7.50000E+00,1.55000E+02,-2.00000E+00,0.00000E+00
PGA,0.05,7.50000E+00,1.55000E+02,0.00000E+00,0.00000E+00
PGA,0.05,7.50000E+00,1.55000E+02,2.00000E+00,0.00000E+00
PGA,0.05,7.50000E+00,1.65000E+02,-2.00000E+00,0.00000E+00
PGA,0.05,7.50000E+00,1.65000E+02,0.00000E+00,0.00000E+00
PGA,0.05,7.50000E+00,1.65000E+02,2.00000E+00,0.00000E+00
PGA,0.05,7.50000E+00,1.75000E+02,-2.00000E+00,0.00000E+00
PGA,0.05,7.50000E+00,1.75000E+02,0.00000E+00,0.00000E+00
PGA,0.05,7.50000E+00,1.75000E+02,2.00000E+00,0.00000E+00
PGA,0.05,7.50000E+00,1.85000E+02,-2.00000E+00,0.00000E+00
PGA,0.05,7.50000E+00,1.85000E+02,0.00000E+00,0.00000E+00
PGA,0.05,7.50000E+00,1.85000E+02,2.00000E+00,0.00000E+00
PGA,0.05,7.50000E+00,1.95000E+02,-2.00000E+00,0.00000E+00
PGA,0.05,7.50000E+00,1.95000E+02,0.00000E+00,0.00000E+00
PGA,0.05,7.50000E+00,1.95000E+02,2.00000E+00,0.00000E+00
SA(0.1),0.1,4.50000E+00,5.00000E+00,-2.00000E+00,0.00000E+00
SA(0.1),0.1,4.50000E+00,5.00000E+00,0.00000E+00,8.90823E-03
SA(0.1),0.1,4.50000E+00,5.00000E+00,2.00000E+00,3.26036E-03
SA(0.1),0.1,4.50000E+00,1.50000E+01,-2.00000E+00,0.00000E+00
SA(0.1),0.1,4.50000E+00,1.50000E+01,0.00000E+00,1.81361E-03
SA(0.1),0.1,4.50000E+00,1.50000E+01,2.00000E+00,1.09043E-02
SA(0.1),0.1,4.50000E+00,2.50000E+01,-2.00000E+00,0.00000E+00
SA(0.1),0.1,4.50000E+00,2.50000E+01,0.00000E+00,1.86207E-05
SA(0.1),0.1,4.50000E+00,2.50000E+01,2.00000E+00,2.11158E-03
SA(0.1),0.1,4.50000E+00,3.50000E+01,-2.00000E+00,0.00000E+00
SA(0.1),0.1,4.50000E+00,3.50000E+01,0.00000E+00,0.00000E+00
SA(0.1),0.1,4.50000E+00,3.50000E+01,2.00000E+00,1.09531E-04
SA(0.1),0.1,4.50000E+00,4.50000E+01,-2.00000E+00,0.00000E+00
SA(0.1),0.1,4.50000E+00,4.50000E+01,0.00000E+00,0.00000E+00
SA(0.1),0.1,4.50000E+00,4.50000E+01,2.00000E+00,3.55709E-07
SA(0.1),0.1,4.50000E+00,5.50000E+01,-2.00000E+00,0.00000E+00
SA(0.1),0.1,4.50000E+00,5.50000E+01,0.00000E+00,0.00000E+00
SA(0.1),0.1,4.50000E+00,5.50000E+01,2.00000E+00,0.00000E+00
SA(0.1),0.1,4.50000E+00,6.50000E+01,-2.00000E+00,0.00000E+00
SA(0.1),0.1,4.50000E+00,6.50000E+01,0.00000E+00,0.00000E+00
SA(0.1),0.1,4.50000E+00,6.50000E+01,2.00000E+00,0.00000E+00
SA(0.1),0.1,4.50000E+00,7.50000E+01,-2.00000E+00,0.00000E+00
SA(0.1),0.1,4.50000E+00,7.50000E+01,0.00000E+00,0.00000E+00
SA(0.1),0.1,4.50000E+00,7.50000E+01,2.00000E+00,0.00000E+00
SA(0.1),0.1,4.50000E+00,8.50000E+01,-2.00000E+00,0.00000E+00
SA(0.1),0.1,4.50000E+00,8.50000E+01,0.00000E+00,0.00000E+00
SA(0.1),0.1,4.50000E+00,8.50000E+01,2.00000E+00,0.00000E+00
SA(0.1),0.1,4.50000E+00,9.50000E+01,-2.00000E+00,0.00000E+00
SA(0.1),0.1,4.50000E+00,9.50000E+01,0.00000E+00,0.00000E+00
SA(0.1),0.1,4.50000E+00,9.50000E+01,2.00000E+00,0.00000E+00
SA(0.1),0.1,4.50000E+00,1.05000E+02,-2.00000E+00,0.00000E+00
SA(0.1),0.1,4.50000E+00,1.05000E+02,0.00000E+00,0.00000E+00
SA(0.1),0.1,4.50000E+00,1.05000E+02,2.00000E+00,0.00000E+00
SA(0.1),0.1,4.50000E+00,1.15000E+02,-2.00000E+00,0.00000E+00
SA(0.1),0.1,4.50000E+00,1.15000E+02,0.00000E+00,0.00000E+00
SA(0.1),0.1,4.50000E+00,1.15000E+02,2.00000E+00,0.00000E+00
SA(0.1),0.1,4.50000E+00,1.25000E+02,-2.00000E+00,0.00000E+00
SA(0.1),0.1,4.50000E+00,1.25000E+02,0.00000E+00,0.00000E+00
SA(0.1),0.1,4.50000E+00,1.25000E+02,2.00000E+00,0.00000E+00
SA(0.1),0.1,4.50000E+00,1.35000E+02,-2.00000E+00,0.00000E+00
SA(0.1),0.1,4.50000E+00,1.35000E+02,0.00000E+00,0.00000E+00
SA(0.1),0.1,4.50000E+00,1.35000E+02,2.00000E+00,0.00000E+00
SA(0.1),0.1,4.50000E+00,1.45000E+02,-2.00000E+00,0.00000E+00
SA(0.1),0.1,4.50000E+00,1.45000E+02,0.00000E+00,0.00000E+00
SA(0.1),0.1,4.50000E+00,1.45000E+02,2.00000E+00,0.00000E+00
SA(0.1),0.1,4.50000E+00,1.55000E+02,-2.00000E+00,0.00000E+00
SA(0.1),0.1,4.50000E+00,1.55000E+02,0.00000E+00,0.00000E+00
SA(0.1),0.1,4.50000E+00,1.55000E+02,2.00000E+00,0.00000E+00
SA(0.1),0.1,4.50000E+00,1.65000E+02,-2.00000E+00,0.00000E+00
SA(0.1),0.1,4.50000E+00,1.65000E+02,0.00000E+00,0.00000E+00
SA(0.1),0.1,4.50000E+00,1.65000E+02,2.00000E+00,0.00000E+00
SA(0.1),0.1,4.50000E+00,1.75000E+02,-2.00000E+00,0.00000E+00
SA(0.1),0.1,4.50000E+00,1.75000E+02,0.00000E+00,0.00000E+00
SA(0.1),0.1,4.50000E+00,1.75000E+02,2.00000E+00,0.00000E+00
SA(0.1),0.1,4.50000E+00,1.85000E+02,-2.00000E+00,0.00000E+00
SA(0.1),0.1,4.50000E+00,1.85000E+02,0.00000E+00,0.00000E+00
SA(0.1),0.1,4.50000E+00,1.85000E+02,2.00000E+00,0.00000E+00
SA(0.1),0.1,4.50000E+00,1.95000E+02,-2.00000E+00,0.00000E+00
SA(0.1),0.1,4.50000E+00,1.95000E+02,0.00000E+00,0.00000E+00
SA(0.1),0.1,4.50000E+00,1.95000E+02,2.00000E+00,0.00000E+00
SA(0.1),0.1,5.50000E+00,5.00000E+00,-2.00000E+00,6.41011E-04
SA(0.1),0.1,5.50000E+00,5.00000E+00,0.00000E+00,9.89429E-03
SA(0.1),0.1,5.50000E+00,5.00000E+00,2.00000E+00,2.51519E-03
SA(0.1),0.1,5.50000E+00,1.50000E+01,-2.00000E+00,3.07792E-05
SA(0.1),0.1,5.50000E+00,1.50000E+01,0.00000E+00,1.58170E-02
SA(0.1),0.1,5.50000E+00,1.50000E+01,2.00000E+00,1.20748E-02
SA(0.1),0.1,5.50000E+00,2.50000E+01,-2.00000E+00,0.00000E+00
SA(0.1),0.1,5.50000E+00,2.50000E+01,0.00000E+00,2.93619E-03
SA(0.1),0.1,5.50000E+00,2.50000E+01,2.00000E+00,1.01813E-02
SA(0.1),0.1,5.50000E+00,3.50000E+01,-2.00000E+00,0.00000E+00
SA(0.1),0.1,5.50000E+00,3.50000E+01,0.00000E+00,9.62681E-05
SA(0.1),0.1,5.50000E+00,3.50000E+01,2.00000E+00,4.22436E-03
SA(0.1),0.1,5.50000E+00,4.50000E+01,-2.00000E+00,0.00000E+00
SA(0.1),0.1,5.50000E+00,4.50000E+01,0.00000E+00,0.00000E+00
SA(0.1),0.1,5.50000E+00,4.50000E+01,2.00000E+00,9.74105E-04
SA(0.1),0.1,5.50000E+00,5.50000E+01,-2.00000E+00,0.00000E+00
SA(0.1),0.1,5.50000E+00,5.50000E+01,0.00000E+00,0.00000E+00
SA(0.1),0.1,5.50000E+00,5.50000E+01,2.00000E+00,2.09114E-04
SA(0.1),0.1,5.50000E+00,6.50000E+01,-2.00000E+00,0.00000E+00
SA(0.1),0.1,5.50000E+00,6.50000E+01,0.00000E+00,0.00000E+00
SA(0.1),0.1,5.50000E+00,6.50000E+01,2.00000E+00,7.51544E-06
SA(0.1),0.1,5.50000E+00,7.50000E+01,-2.00000E+00,0.00000E+00
SA(0.1),0.1,5.50000E+00,7.50000E+01,0.00000E+00,0.00000E+00
SA(0.1),0.1,5.50000E+00,7.50000E+01,2.00000E+00,0.00000E+00
SA(0.1),0.1,5.50000E+00,8.50000E+01,-2.00000E+00,0.00000E+00
SA(0.1),0.1,5.50000E+00,8.50000E+01,0.00000E+00,0.00000E+00
SA(0.1),0.1,5.50000E+00,8.50000E+01,2.00000E+00,0.00000E+00
SA(0.1),0.1,5.50000E+00,9.50000E+01,-2.00000E+00,0.00000E+00
SA(0.1),0.1,5.50000E+00,9.50000E+01,0.00000E+00,0.00000E+00
SA(0.1),0.1,5.50000E+00,9.50000E+01,2.00000E+00,0.00000E+00
SA(0.1),0.1,5.50000E+00,1.05000E+02,-2.00000E+00,0.00000E+00
SA(0.1),0.1,5.50000E+00,1.05000E+02,0.00000E+00,0.00000E+00
SA(0.1),0.1,5.50000E+00,1.05000E+02,2.00000E+00,0.00000E+00
SA(0.1),0.1,5.50000E+00,1.15000E+02,-2.00000E+00,0.00000E+00
SA(0.1),0.1,5.50000E+00,1.15000E+02,0.00000E+00,0.00000E+00
SA(0.1),0.1,5.50000E+00,1.15000E+02,2.00000E+00,0.00000E+00
SA(0.1),0.1,5.50000E+00,1.25000E+02,-2.00000E+00,0.00000E+00
SA(0.1),0.1,5.50000E+00,1.25000E+02,0.00000E+00,0.00000E+00
SA(0.1),0.1,5.50000E+00,1.25000E+02,2.00000E+00,0.00000E+00
SA(0.1),0.1,5.50000E+00,1.35000E+02,-2.00000E+00,0.00000E+00
SA(0.1),0.1,5.50000E+00,1.35000E+02,0.00000E+00,0.00000E+00
SA(0.1),0.1,5.50000E+00,1.35000E+02,2.00000E+00,0.00000E+00
SA(0.1),0.1,5.50000E+00,1.45000E+02,-2.00000E+00,0.00000E+00
SA(0.1),0.1,5.50000E+00,1.45000E+02,0.00000E+00,0.00000E+00
SA(0.1),0.1,5.50000E+00,1.45000E+02,2.00000E+00,0.00000E+00
SA(0.1),0.1,5.50000E+00,1.55000E+02,-2.00000E+00,0.00000E+00
SA(0.1),0.1,5.50000E+00,1.55000E+02,0.00000E+00,0.00000E+00
SA(0.1),0.1,5.50000E+00,1.55000E+02,2.00000E+00,0.00000E+00
SA(0.1),0.1,5.50000E+00,1.65000E+02,-2.00000E+00,0.00000E+00
SA(0.1),0.1,5.50000E+00,1.65000E+02,0.00000E+00,0.00000E+00
SA(0.1),0.1,5.50000E+00,1.65000E+02,2.00000E+00,0.00000E+00
SA(0.1),0.1,5.50000E+00,1.75000E+02,-2.00000E+00,0.00000E+00
SA(0.1),0.1,5.50000E+00,1.75000E+02,0.00000E+00,0.00000E+00
SA(0.1),0.1,5.50000E+00,1.75000E+02,2.00000E+00,0.00000E+00
SA(0.1),0.1,5.50000E+00,1.85000E+02,-2.00000E+00,0.00000E+00
SA(0.1),0.1,5.50000E+00,1.85000E+02,0.00000E+00,0.00000E+00
SA(0.1),0.1,5.50000E+00,1.85000E+02,2.00000E+00,0.00000E+00
SA(0.1),0.1,5.50000E+00,1.95000E+02,-2.00000E+00,0.00000E+00
SA(0.1),0.1,5.50000E+00,1.95000E+02,0.00000E+00,0.00000E+00
SA(0.1),0.1,5.50000E+00,1.95000E+02,2.00000E+00,0.00000E+00
SA(0.1),0.1,6.50000E+00,5.00000E+00,-2.00000E+00,2.89142E-04
SA(0.1),0.1,6.50000E+00,5.00000E+00,0.00000E+00,2.34334E-03
SA(0.1),0.1,6.50000E+00,5.00000E+00,2.00000E+00,5.43169E-04
SA(0.1),0.1,6.50000E+00,1.50000E+01,-2.00000E+00,4.64674E-05
SA(0.1),0.1,6.50000E+00,1.50000E+01,0.00000E+00,4.93042E-03
SA(0.1),0.1,6.50000E+00,1.50000E+01,2.00000E+00,1.68720E-03
SA(0.1),0.1,6.50000E+00,2.50000E+01,-2.00000E+00,1.98850E-08
SA(0.1),0.1,6.50000E+00,2.50000E+01,0.00000E+00,2.18610E-03
SA(0.1),0.1,6.50000E+00,2.50000E+01,2.00000E+00,2.72501E-03
SA(0.1),0.1,6.50000E+00,3.50000E+01,-2.00000E+00,0.00000E+00
SA(0.1),0.1,6.50000E+00,3.50000E+01,0.00000E+00,1.17869E-04
SA(0.1),0.1,6.50000E+00,3.50000E+01,2.00000E+00,2.12051E-03
SA(0.1),0.1,6.50000E+00,4.50000E+01,-2.00000E+00,0.00000E+00
SA(0.1),0.1,6.50000E+00,4.50000E+01,0.00000E+00,3.28088E-07
SA(0.1),0.1,6.50000E+00,4.50000E+01,2.00000E+00,8.55915E-04
SA(0.1),0.1,6.50000E+00,5.50000E+01,-2.00000E+00,0.00000E+00
SA(0.1),0.1,6.50000E+00,5.50000E+01,0.00000E+00,0.00000E+00
SA(0.1),0.1,6.50000E+00,5.50000E+01,2.00000E+00,2.68490E-04
SA(0.1),0.1,6.50000E+00,6.50000E+01,-2.00000E+00,0.00000E+00
SA(0.1),0.1,6.50000E+00,6.50000E+01,0.00000E+00,0.00000E+00
SA(0.1),0.1,6.50000E+00,6.50000E+01,2.00000E+00,6.58400E-05
SA(0.1),0.1,6.50000E+00,7.50000E+01,-2.00000E+00,0.00000E+00
SA(0.1),0.1,6.50000E+00,7.50000E+01,0.00000E+00,0.00000E+00
SA(0.1),0.1,6.50000E+00,7.50000E+01,2.00000E+00,1.71260E-06
SA(0.1),0.1,6.50000E+00,8.50000E+01,-2.00000E+00,0.00000E+00
SA(0.1),0.1,6.50000E+00,8.50000E+01,0.00000E+00,0.00000E+00
SA(0.1),0.1,6.50000E+00,8.50000E+01,2.00000E+00,9.40678E-09
SA(0.1),0.1,6.50000E+00,9.50000E+01,-2.00000E+00,0.00000E+00
SA(0.1),0.1,6.50000E+00,9.50000E+01,0.00000E+00,0.00000E+00
SA(0.1),0.1,6.50000E+00,9.50000E+01,2.00000E+00,0.00000E+00
SA(0.1),0.1,6.50000E+00,1.05000E+02,-2.00000E+00,0.00000E+00
SA(0.1),0.1,6.50000E+00,1.05000E+02,0.00000E+00,0.00000E+00
